,track_id,set_split,artist_id,artist_name,artist_favorites,track_title,track_date,track_genre_top,track_genres,track_favorites,track_interest,track_listens
246,6370,training,1835,Raya Brass Band,6,Leventikos,2009-02-17 13:02:06,International,"[2, 118]",0,1381,382
247,6373,training,1839,Orkestra Keyif,8,Semseyemin Ucu Kare with Oud Solo by Haig Manoukian,2009-02-17 13:05:52,International,"[2, 102, 118]",6,6194,2598
248,6379,training,1259,The Sounds of Taraab,12,Matamu Choz,2009-02-17 13:12:48,International,"[2, 92]",0,4047,1385
249,6381,training,1835,Raya Brass Band,6,Kateva Lenko,2009-02-17 13:16:22,International,"[2, 118]",0,1412,745
250,6382,training,1832,Sheqer,2,Svadbeni Cocek,2009-02-17 13:20:01,International,"[2, 118]",0,1599,1037
251,6383,training,1839,Orkestra Keyif,8,Telegrafin Tellerine,2009-02-17 13:20:18,International,"[2, 102, 118]",14,6200,4867
252,6387,training,1835,Raya Brass Band,6,Karsilamas Hrysodaktili,2009-02-17 13:24:34,International,"[2, 118]",1,2166,1113
253,6389,training,1259,The Sounds of Taraab,12,Kwala Ulala Huez,2009-02-17 13:26:52,International,"[2, 92]",0,4120,1716
254,6393,training,1837,Zikrayat,12,Rumor,2009-02-17 13:30:44,International,"[2, 102]",5,2570,2259
255,6394,training,1832,Sheqer,2,Bufchansko,2009-02-17 13:33:25,International,"[2, 118]",3,1717,493
256,6396,training,1832,Sheqer,2,Sarki,2009-02-17 13:54:55,International,"[2, 118]",1,1823,615
257,6406,training,1061,MV + EE,30,The Hungry Stones,2009-02-18 07:43:01,Folk,[33],5,3530,1423
258,6407,training,1061,MV + EE,30,Huna Cosm,2009-02-18 07:43:02,Folk,[33],4,1424,655
259,6439,training,706,EPMD,11,Crossover,2009-02-18 10:13:56,Hip-Hop,[21],2,16123,13720
260,6440,training,706,EPMD,11,Rampage,2009-02-18 10:13:58,Hip-Hop,[21],2,6785,5193
261,6442,training,706,EPMD,11,Richter Scale,2009-02-18 10:13:58,Hip-Hop,[21],3,3556,2423
262,6443,training,706,EPMD,11,Music,2009-02-18 10:13:59,Hip-Hop,[21],0,3663,2635
263,6448,training,706,EPMD,11,Please Listen To My Demo,2009-02-18 10:14:05,Hip-Hop,[21],1,3178,2233
264,6459,training,1837,Zikrayat,12,Ma Alli Wu Ultillu,2009-02-18 11:11:37,International,"[2, 102]",2,2912,2512
265,6469,training,1839,Orkestra Keyif,8,Derya'da Deryaliklar,2009-02-18 11:52:46,International,"[2, 102, 118]",13,7938,4145
266,6517,training,1844,Sakura Madams,3,Stars,2009-02-19 10:33:23,Rock,[12],3,3815,2771
267,6519,training,1844,Sakura Madams,3,Somebody To Love,2009-02-19 10:33:24,Rock,[12],5,4105,2564
268,6603,training,1882,Height With Friends,3,The Woods,2009-02-20 11:08:45,Hip-Hop,[21],1,3670,2088
269,6605,training,1882,Height With Friends,3,Bad Weather,2009-02-20 11:08:48,Hip-Hop,[21],3,3499,1795
270,6606,training,1882,Height With Friends,3,Smash Your Eyes,2009-02-20 11:08:48,Hip-Hop,[21],1,2999,1554
271,6607,training,1882,Height With Friends,3,The World,2009-02-20 11:08:48,Hip-Hop,[21],1,3685,1598
272,6608,training,1882,Height With Friends,3,Cavalcade Lagoons,2009-02-20 11:08:49,Hip-Hop,[21],1,2947,1160
273,6609,training,1882,Height With Friends,3,2009,2009-02-20 11:08:50,Hip-Hop,[21],1,3509,1725
274,6610,training,1882,Height With Friends,3,Clack Struck Twelve,2009-02-20 11:08:52,Hip-Hop,[21],2,2817,1185
275,6611,training,1882,Height With Friends,3,Escape Tune,2009-02-20 11:08:53,Hip-Hop,[21],2,3594,1628
276,6674,training,1771,Jarrod Fowler,0,Introduction: (Re)percussions,2009-02-23 07:23:58,Experimental,[32],0,3464,2042
277,6675,training,1771,Jarrod Fowler,0,The End of Senseless Beating,2009-02-23 07:23:59,Experimental,[32],1,3475,1890
278,6677,training,1771,Jarrod Fowler,0,Index,2009-02-23 07:24:02,Experimental,[32],0,2601,1727
279,6679,training,1771,Jarrod Fowler,0,Different Strokes for Different Folks,2009-02-23 07:24:03,Experimental,[32],1,3282,2221
280,6680,training,1771,Jarrod Fowler,0,Sound of the City:  A Musician is Being Beaten,2009-02-23 07:24:04,Experimental,[32],1,3157,1826
281,6684,training,1771,Jarrod Fowler,0,Preface,2009-02-23 07:24:06,Experimental,[32],1,4407,2417
282,6776,training,889,Japanische Kampfhorspiele,3,Abflussbestattung / Verrat Am Metal,2009-02-25 12:42:50,Rock,[101],3,4330,2430
283,6778,training,889,Japanische Kampfhorspiele,3,Dresscode,2009-02-25 12:42:51,Rock,[101],6,5022,2992
284,6788,training,1119,Peelander-Z,4,Tokugiri Star,2009-02-25 14:05:50,Rock,[12],4,3171,2759
285,6802,training,1729,Watcha Clan,3,Spanish Civil War Tribute,2009-02-26 07:08:45,International,[2],4,6553,4725
286,6803,training,1729,Watcha Clan,3,Balkan Qoulou,2009-02-26 07:08:46,International,[2],5,3481,2312
287,6854,training,1615,Lior,1,Lost in Your,2009-02-26 12:37:19,Folk,[17],6,8372,7190
288,6855,training,1615,Lior,1,This Old Love,2009-02-26 12:37:19,Folk,[17],7,5839,5014
289,6856,training,1615,Lior,1,Autumn Flow,2009-02-26 12:37:20,Folk,[17],2,5814,4635
290,6857,training,16207,MV + EE and Willie Lane,4,Drone Trailer,2009-02-26 12:50:32,Folk,[33],2,3725,1460
291,7481,training,1953,BrokeMC,8,Seeing You Out,2009-03-11 10:36:02,Hip-Hop,[21],3,2950,1601
292,7482,training,1953,BrokeMC,8,Seeing Things Intro,2009-03-11 10:36:03,Hip-Hop,[21],5,3303,1625
293,7483,training,1953,BrokeMC,8,Doom Days,2009-03-11 10:36:03,Hip-Hop,[21],5,2671,1413
294,7487,training,1953,BrokeMC,8,The Robot's Heel,2009-03-11 10:36:05,Hip-Hop,[21],3,2229,1232
295,7488,training,1953,BrokeMC,8,The Discovery,2009-03-11 10:36:06,Hip-Hop,[21],1,3004,1824
296,7489,training,1953,BrokeMC,8,Too Much to deal with,2009-03-11 10:36:06,Hip-Hop,[21],5,3592,1816
297,7490,training,1953,BrokeMC,8,Follow That,2009-03-11 10:36:06,Hip-Hop,[21],3,3571,1713
298,7491,training,1953,BrokeMC,8,broke Pimpin,2009-03-11 10:36:06,Hip-Hop,[21],5,3010,1461
299,7492,training,1953,BrokeMC,8,In the Dark,2009-03-11 10:36:07,Hip-Hop,[21],4,3722,2178
300,7495,training,853,Homosexuals,25,Soft South Africans,2009-03-11 11:54:51,Rock,[89],3,3609,2900
301,7526,training,1939,Monk Turner,58,Easy on the Eyes,2009-03-11 15:19:49,Pop,[10],7,1604,1267
302,7527,training,1939,Monk Turner,58,With You,2009-03-11 15:19:50,Pop,[10],7,1705,1182
303,7528,training,1939,Monk Turner,58,Game,2009-03-11 15:19:50,Pop,[10],4,1566,1585
304,7529,training,1939,Monk Turner,58,Seeking,2009-03-11 15:19:51,Pop,[10],10,1536,1427
305,7548,training,1433,Z'EV,11,First Movement,2009-03-12 13:04:53,Experimental,"[1, 38]",1,1330,964
306,7554,training,1433,Z'EV,11,Seventh Movement,2009-03-12 13:04:56,Experimental,"[1, 38]",4,31351,26492
307,7709,training,1331,Mia Doi Todd,11,Deep At Sea,2009-03-13 12:30:24,Folk,"[17, 103]",0,1706,1416
308,7710,training,1331,Mia Doi Todd,11,What If We Do,2009-03-13 12:30:25,Folk,"[17, 103]",0,1031,811
309,7711,training,1331,Mia Doi Todd,11,The Way,2009-03-13 12:30:27,Folk,"[17, 103]",1,1105,859
310,7712,training,1331,Mia Doi Todd,11,My Room Is White,2009-03-13 12:30:28,Folk,"[17, 103]",0,1450,1172
311,7713,training,1331,Mia Doi Todd,11,I gave you my home,2009-03-13 12:30:29,Folk,"[17, 103]",0,884,666
312,7872,training,1710,Boss Hog,15,Saved,2009-03-19 08:16:13,Rock,[25],3,2911,2630
313,8056,training,651,The Dirtbombs,30,Get It While You Can,2009-03-20 09:01:15,Rock,[85],5,8986,1837
314,8208,training,2252,Alan Vega & Oneida,8,Rocket USA,2009-03-24 07:09:01,Rock,[12],15,5135,4017
315,8256,training,698,Curtis Eller,1,Sugar In My Coffin,2009-03-24 10:32:15,Folk,[17],2,1670,1196
316,8259,training,698,Curtis Eller,1,Always Sugar for the Horses,2009-03-24 10:32:16,Folk,[17],2,1363,786
317,8261,training,698,Curtis Eller,1,Black Diamond,2009-03-24 10:32:17,Folk,[17],3,1315,615
318,8345,training,39,Walter,0,Walter,2009-03-25 09:01:31,Experimental,[22],0,1625,1495
319,8357,training,2,Free Matter for the Blind,9,Promocja Belkot radio commercial,2009-03-25 10:24:29,Experimental,"[1, 22]",1,1080,993
320,8363,training,2,Free Matter for the Blind,9,"Outside of fashion boutique, Xian, China",2009-03-25 10:29:11,Experimental,"[1, 22]",1,1552,1422
321,8372,training,120,Dirty White Boy,1,variations on Foreigners,2009-03-25 10:37:22,Experimental,[22],1,1479,1309
322,8416,training,50,Taal,1,Track 33,2009-03-25 12:38:44,Experimental,[22],2,2096,1736
323,9152,training,2247,dj smallcock,4,1991,2009-03-30 19:42:18,Experimental,"[1, 32, 38]",1,3858,1925
324,9307,training,2214,Kitty Kadoogal,0,Racing Past the Zenith,2009-04-01 17:24:09,Experimental,"[32, 38]",0,1048,977
325,9476,training,2243,A Kombi,1,Plight Of The Bumblebee,2009-04-02 03:13:59,Experimental,"[30, 32, 38]",2,1675,1240
326,9477,training,2240,Justice Yeldham,26,Colour Me Your Colour,2009-04-02 03:26:46,Experimental,"[1, 32, 38]",3,3327,3004
327,9491,training,2249,Toxic Lipstick,13,Rape Me,2009-04-02 05:20:36,Rock,[64],8,2195,2433
328,9505,training,2240,Justice Yeldham,26,168 Toronto 260305,2009-04-02 06:29:45,Experimental,"[1, 32, 38]",1,1422,1145
329,9511,training,1222,Sic Alps,52,Message From the Law,2009-04-02 07:42:57,Rock,"[58, 85]",60,7184,7401
330,9512,training,2254,Getatchew Mekuria &amp; The Ex &amp; Guests,6,Eywat Setenafegagn,2009-04-02 08:07:43,International,[2],29,4203,4248
331,9513,training,1097,Old Time Relijun,35,Cold Water,2009-04-02 08:44:49,Rock,"[36, 89, 98]",32,11922,9844
332,9678,training,2268,Volvox,9,Riboflavin Horror,2009-04-02 22:59:39,Experimental,"[38, 125]",0,3009,1785
333,9721,training,2240,Justice Yeldham,26,Track 01,2009-04-03 03:56:43,Experimental,"[1, 32, 38]",1,1986,1601
334,9846,training,2308,Mattin,2,Computer Music/Post-Fordism,2009-04-03 10:32:39,Experimental,"[1, 32]",3,2575,977
335,9887,training,2312,Meg Baird,17,All I Ever Wanted,2009-04-03 14:18:35,Folk,[17],13,2544,1446
336,9888,training,2313,James Blackshaw,39,Cross,2009-04-03 10:37:58,Folk,[17],16,3763,3065
337,9918,training,1232,Sissy Spacek,3,Scorpion Whip,2009-04-04 01:44:59,Experimental,"[22, 32, 38]",0,2080,1544
338,9962,training,15690,Avec Noir,3,Amour,2009-04-05 01:00:33,Rock,[64],3,2883,2528
339,10186,training,2419,Dubyouth Soundsystem,4,Love To C You Dance (Premixed),2009-04-08 18:18:49,International,[79],7,3665,1873
340,10192,training,2430,The Professional Savage,1,Fucking Exotic Bitches,2009-04-09 05:05:29,Hip-Hop,[100],3,2808,2052
341,10374,training,2491,Sodadosa,2,Into the Fog,2009-04-09 16:54:11,Experimental,"[32, 38, 224]",1,2679,1536
342,10375,training,2491,Sodadosa,2,Torturing Mantra,2009-04-09 16:54:12,Experimental,"[32, 38, 224]",0,2765,1370
343,10376,training,2491,Sodadosa,2,Low Nightmare,2009-04-09 16:54:12,Experimental,"[32, 38, 224]",1,2240,951
344,10377,training,2491,Sodadosa,2,Abandoned,2009-04-09 16:54:12,Experimental,"[32, 38, 224]",6,6104,4111
345,10435,training,2532,Funky Terrorist,6,Paku Paku,2009-04-10 22:58:02,Experimental,"[22, 38]",3,1411,876
346,10458,training,2492,Uke of Spaces Corners,10,Highway,2009-04-11 10:08:27,Folk,[17],3,1522,886
347,10521,training,2572,Sabrina,0,boys boys boys,2009-04-11 20:21:40,Experimental,[125],4,11790,9393
348,10527,training,2532,Funky Terrorist,6,r u serious,2009-04-11 20:22:14,Experimental,[125],3,1938,869
349,10535,training,2580,Scratch My Nose,0,azaria vs the spaceman,2009-04-11 20:22:50,Experimental,[125],1,1372,966
350,10541,training,2583,Sports bra,0,.,2009-04-11 20:23:35,Experimental,[125],2,4191,2568
351,10575,training,2339,Bobb Trimble,29,Premonitions: The Fantasy,2009-04-12 10:57:11,Folk,"[33, 103]",11,2127,1424
352,10577,training,2339,Bobb Trimble,29,One Mile From Heaven (short version),2009-04-12 11:16:08,Folk,"[33, 103]",18,8883,1434
353,10668,training,2630,Nine Inch Nails,47,"999,999",2009-04-14 10:35:52,Rock,[70],2,9297,6484
354,10669,training,2630,Nine Inch Nails,47,"1,000,000",2009-04-14 10:35:54,Rock,[70],7,9629,5372
355,10670,training,2630,Nine Inch Nails,47,Letting You,2009-04-14 10:35:54,Rock,[70],3,6260,3671
356,10671,training,2630,Nine Inch Nails,47,Discipline,2009-04-14 10:35:55,Rock,[70],19,11433,6438
357,10672,training,2630,Nine Inch Nails,47,Echoplex,2009-04-14 10:35:56,Rock,[70],5,6434,3133
358,10673,training,2630,Nine Inch Nails,47,Head Down,2009-04-14 10:35:56,Rock,[70],4,6158,2880
359,10674,training,2630,Nine Inch Nails,47,Lights in the Sky,2009-04-14 10:35:57,Rock,[70],8,6390,3236
360,10675,training,2630,Nine Inch Nails,47,Corona Radiata,2009-04-14 10:35:57,Rock,[70],3,4877,2205
361,10676,training,2630,Nine Inch Nails,47,The Four of Us are Dying,2009-04-14 10:35:58,Rock,[70],11,5331,2292
362,10677,training,2630,Nine Inch Nails,47,Demon Seed,2009-04-14 10:36:00,Rock,[70],5,6062,3189
363,10693,training,2631,BOPD,35,6.6.05,2009-04-14 18:59:41,Hip-Hop,[21],37,24636,16503
364,10694,training,2631,BOPD,35,aint no thing,2009-04-14 18:59:42,Hip-Hop,[21],42,24102,15064
365,10695,training,2631,BOPD,35,2.17.05,2009-04-14 18:59:43,Hip-Hop,[21],6,19208,12816
366,10696,training,2631,BOPD,35,2.18.05 dai,2009-04-14 18:59:44,Hip-Hop,[21],12,20284,13668
367,10697,training,2631,BOPD,35,1.26 beat1,2009-04-14 18:59:44,Hip-Hop,[21],68,28160,16523
368,10698,training,2631,BOPD,35,2.12.05 elevator,2009-04-14 18:59:45,Hip-Hop,[21],25,20469,13046
369,10699,training,2631,BOPD,35,2.2.05,2009-04-14 18:59:45,Hip-Hop,[21],26,27615,19748
370,10805,training,2735,Lesbian Afternoon,3,Super Nude,2009-04-15 14:05:15,Pop,[10],18,44562,42200
371,10806,training,2735,Lesbian Afternoon,3,Glowing Pavements,2009-04-15 14:05:17,Pop,[10],6,22299,20697
372,10807,training,2735,Lesbian Afternoon,3,Three Owls Teahaus,2009-04-15 14:05:17,Pop,[10],6,37407,36157
373,10808,training,2735,Lesbian Afternoon,3,Wind Up The Hypnotist,2009-04-15 14:05:18,Pop,[10],19,33012,30663
374,10809,training,2735,Lesbian Afternoon,3,Pass That Joint,2009-04-15 14:05:19,Pop,[10],19,30658,28250
375,10810,training,2735,Lesbian Afternoon,3,Under The Sunset,2009-04-15 14:05:19,Pop,[10],29,27991,22822
376,10983,training,2240,Justice Yeldham,26,Track 02,2009-04-18 06:49:39,Experimental,"[1, 32, 38]",1,1493,1317
377,11198,training,2879,Black Band Coal Company,1,Together We Will Wait,2009-04-21 12:14:20,Pop,[10],5,1571,1360
378,11199,training,2880,The Sleeping Tree,0,Love Is An Eternal Lie,2009-04-21 12:20:34,Pop,[10],4,3843,1300
379,11206,training,2888,Music Komite,1,Elles,2009-04-21 12:25:15,Electronic,[236],16,12157,4346
380,11234,training,2240,Justice Yeldham,26,290504 beirut,2009-04-22 04:36:29,Experimental,"[1, 32, 38]",0,1909,1426
381,11237,training,2240,Justice Yeldham,26,270104 berlin,2009-04-22 04:58:18,Experimental,"[1, 32, 38]",0,1594,1253
382,11239,training,2240,Justice Yeldham,26,hamar 261005,2009-04-22 05:07:18,Experimental,"[1, 32, 38]",0,1351,1064
383,11242,training,2240,Justice Yeldham,26,280405 seoul,2009-04-22 05:30:21,Experimental,"[1, 32, 38]",0,1807,1463
384,11261,training,2904,Mira Cook,5,India,2009-04-22 11:01:52,Pop,[76],2,1446,554
385,11262,training,2906,Cornelius,3,Wataridori 2,2009-04-22 07:30:38,Electronic,[15],12,5098,4515
386,11264,training,2908,David Byrne,4,My Fair Lady,2009-04-22 07:30:40,Rock,"[88, 98]",25,12747,10524
387,11268,training,2912,Le Tigre,9,Fake French,2009-04-22 07:30:42,Rock,[89],20,13766,12209
388,11298,training,2919,Beastie Boys,11,Now Get Busy,2009-04-22 08:36:07,Hip-Hop,[21],21,19815,14409
389,11299,training,2920,Chuck D,5,No Meaning No (feat. Fine Arts Militia),2009-04-22 08:36:10,Hip-Hop,[21],7,11471,7920
390,11306,training,2343,Abunai!,12,Inspiration,2009-04-22 17:20:26,Rock,"[12, 58, 66]",6,5794,2604
391,11333,training,1048,Gen Ken Montgomery,3,Instrumental,2009-04-23 07:31:47,Experimental,[38],0,3552,655
392,11334,training,1048,Gen Ken Montgomery,3,Instrumental,2009-04-23 07:31:48,Experimental,[38],0,2688,904
393,11544,training,2368,The Lost Demension,7,Radiation,2009-04-26 17:54:18,Experimental,"[1, 22, 32, 38, 125]",1,2258,677
394,11638,training,3019,Embarker,0,Romantic Neck Tattoo,2009-04-28 07:44:13,Instrumental,[538],1,3620,1460
395,11671,training,2795,Cordero,7,Abre La Ventana,2009-04-29 10:42:02,International,[46],1,2042,1315
396,11672,training,2795,Cordero,7,(intro),2009-04-29 10:42:04,International,[46],0,1159,590
397,11673,training,2795,Cordero,7,El Arco Iris,2009-04-29 10:42:04,International,[46],2,1546,1079
398,11674,training,2795,Cordero,7,(chat w/ Rob Weisberg),2009-04-29 10:42:05,International,[46],0,612,401
399,11675,training,2795,Cordero,7,La Sombra,2009-04-29 10:42:05,International,[46],2,2396,984
400,11677,training,2795,Cordero,7,Quique,2009-04-29 10:42:07,International,[46],3,1096,720
401,11679,training,2795,Cordero,7,Ruleta Rusa,2009-04-29 10:42:08,International,[46],2,1832,993
402,11681,training,2795,Cordero,7,Heart In Me,2009-04-29 10:42:09,International,[46],1,1119,642
403,11682,training,2795,Cordero,7,(chat w/ Rob Weisberg),2009-04-29 10:42:10,International,[46],0,740,451
404,11683,training,2795,Cordero,7,Matadora,2009-04-29 10:42:10,International,[46],2,1717,1278
405,11763,training,3089,6th Sense,19,"Press Play Instrumental     {6th Sense, A Pinks, Emilio Rojas, Skyzoo}",2009-04-30 15:03:28,Hip-Hop,[21],3,6055,3114
406,11764,training,3089,6th Sense,19,28 Chasing 1988 Instrumental     {Adele &amp; 6th Sense}.mp3,2009-04-30 15:03:29,Hip-Hop,[21],6,11034,5063
407,11765,training,3089,6th Sense,19,Just Fine Instrumental     {Wildabeast},2009-04-30 15:03:29,Hip-Hop,[21],6,5650,1793
408,11766,training,3089,6th Sense,19,Beyon My Instrumental     {6th Sense},2009-04-30 15:03:30,Hip-Hop,[21],4,5627,2748
409,11767,training,3089,6th Sense,19,Let's Do It Instrumental     {6th Sense},2009-04-30 15:03:30,Hip-Hop,[21],7,5318,2153
410,11768,training,3089,6th Sense,19,The Itis Instrumental     {Black ELement},2009-04-30 15:03:31,Hip-Hop,[21],3,4736,1983
411,11769,training,3089,6th Sense,19,Fallen Shadows Instrumental     {Viva La Hova},2009-04-30 15:03:31,Hip-Hop,[21],2,5339,2321
412,11770,training,3089,6th Sense,19,Future Music Instrumental     {6th Sense},2009-04-30 15:03:33,Hip-Hop,[21],4,6047,2580
413,11771,training,3089,6th Sense,19,D'Evils 2008 Instrumental     {Talib Kweli},2009-04-30 15:03:39,Hip-Hop,[21],14,52835,5463
414,11772,training,3089,6th Sense,19,Ignite The People (Like Obama) Instrumental     {6th Sense},2009-04-30 15:03:40,Hip-Hop,[21],3,4614,1776
415,11773,training,3089,6th Sense,19,05 Too Complex Instrumental     {6th Sense & The Kid Daytona}.mp3,2009-04-30 11:03:40,Hip-Hop,[21],56,95547,67014
416,11774,training,3089,6th Sense,19,"Hippie Robot Instrumental     {6th Sense, Wildabeast, Jelani, Scheme}",2009-04-30 15:03:41,Hip-Hop,[21],2,5893,2059
417,11775,training,3089,6th Sense,19,We Don't Stop Instrumental     {6th Sense},2009-04-30 15:03:41,Hip-Hop,[21],5,6593,2736
418,11776,training,3089,6th Sense,19,"The Proposal Instrumental     {Jelani, 6th Sense, Wildabeast}",2009-04-30 15:03:41,Hip-Hop,[21],4,5903,1818
419,11777,training,3089,6th Sense,19,Never Change For The Fame Instrumental     {Wildabeast},2009-04-30 15:03:43,Hip-Hop,[21],2,6256,2831
420,11778,training,3089,6th Sense,19,...Both Nice Instrumental     {Both Nice},2009-04-30 15:03:43,Hip-Hop,[21],3,6150,3371
421,11779,training,3089,6th Sense,19,Entourage (Oh Yeah!) Instrumental     {6th Sense},2009-04-30 15:03:44,Hip-Hop,[21],1,5811,2166
422,11780,training,3089,6th Sense,19,What Kinda Instrumental     {Both Nice},2009-04-30 15:03:44,Hip-Hop,[21],4,5087,1963
423,11781,training,3089,6th Sense,19,Love Lockdown Instrumental     {6th Sense},2009-04-30 15:03:45,Hip-Hop,[21],5,5832,2059
424,11782,training,3089,6th Sense,19,Acapella,2009-04-30 15:03:45,Hip-Hop,[21],3,5960,3564
425,11783,training,3089,6th Sense,19,Hey Young World Instrumental     {6th Sense},2009-04-30 15:03:46,Hip-Hop,[21],1,6102,1983
426,11784,training,3089,6th Sense,19,Do What It Do Instrumental     {6th Sense},2009-04-30 15:03:47,Hip-Hop,[21],4,5059,1992
427,11785,training,3089,6th Sense,19,AM Set Instrumental     {Both Nice},2009-04-30 15:03:47,Hip-Hop,[21],4,4999,1511
428,11786,training,3089,6th Sense,19,4AM Instrumental     {Wildabeast},2009-04-30 15:03:47,Hip-Hop,[21],4,6885,3460
429,11787,training,3089,6th Sense,19,Release Instrumental     {Wildabeast},2009-04-30 15:03:48,Hip-Hop,[21],2,5810,2430
430,11788,training,3089,6th Sense,19,"2-0-0-9 Instrumental     {The Kid Daytona, 6th Sense, Outasight, Harlem's Cash}",2009-04-30 15:03:49,Hip-Hop,[21],1,5180,1901
431,11789,training,3089,6th Sense,19,Ate Ten Instrumental     {Both Nice},2009-04-30 15:03:49,Hip-Hop,[21],6,6081,2565
432,11790,training,3089,6th Sense,19,Just Got Chopped (Crack) Instrumental     {Old Money},2009-04-30 15:03:50,Hip-Hop,[21],1,5030,2204
433,11791,training,3089,6th Sense,19,"The Cuchifritos Groove Instrumental     {Wildabeast, 6th Sense, Jelani}",2009-04-30 15:03:51,Hip-Hop,[21],6,5694,1729
434,11792,training,3089,6th Sense,19,I Won't Let You Fall Instrumental     {6th Sense},2009-04-30 15:03:51,Hip-Hop,[21],2,5090,1877
